medianage,population,countystate,county,state,voteproportion,landarea,income,nonenglish,unemployment,bachelorsdegree,white,black,nativea,asian,pacifici,hispanic,veteran,disability%,manufacturing,agriculture,mining,nonengproportion,popdensity,veteran%,mining/capita,agriculture/capita,manufacturing/capita,popdensityroot,incomeroot,medianageroot,veteran%root,disability%root,mining/capitaroot,agriculture/capitaroot,manufacturing/capitaroot
37.9,69477,"Muskogee County, Oklahoma",Muskogee,Oklahoma,0.6212008589362406,810.45,20954,150610.92631578946,8.7,14.8,58.7,10.5,17.9,0.7,0.1,6.0,5688,18.8,3192.0,266.0,448.0,0.1860912928565291,85.72644826947992,0.08186881989723217,0.006448177094578062,0.0038286051499057242,0.04594326179886869,1.5606714405294475,2.7047472876936,1.4383478251059434,0.7785954349267166,1.340959881479432,0.25387033520204516,0.25319719691744375,0.7348897373043405
34.5,782970,"Oklahoma County, Oklahoma",Oklahoma,Oklahoma,0.5167845748370093,708.82,28500,129880.0,5.3,19.9,68.9,15.2,3.2,3.1,0.1,17.0,52694,13.8,26109.0,1281.0,10517.0,0.1658811959589767,1104.6104793882791,0.06730015198538897,0.013432187695569434,0.001636078010651749,0.033346105214759184,2.0152128134688647,2.7892310168043144,1.4248918732258955,0.7634869258789401,1.3001333800154,0.2998523221783169,0.2064782094538719,0.7117123657642617
27.3,81131,"Payne County, Oklahoma",Payne,Oklahoma,0.5998198847262248,684.7,23208,150610.92631578946,4.1,18.5,80.7,4.4,5.2,4.8,0.0,4.7,4124,13.9,2213.0,419.0,755.0,0.1860912928565291,118.49131006280122,0.05083137148562202,0.009305937311262034,0.0051644870641308505,0.027276873205063414,1.6120134093550142,2.732522656649287,1.3919263767102015,0.7423576405347805,1.3010724475298516,0.2764349967613584,0.2706126156717547,0.697556610121244
37.7,72290,"Pottawatomie County, Oklahoma",Pottawatomie,Oklahoma,0.7012415527267012,787.67,20873,150610.92631578946,8.1,11.7,75.5,3.6,14.3,0.8,0.1,4.9,5786,18.2,2242.0,510.0,667.0,0.1860912928565291,91.7770132161946,0.08003873288144972,0.009226725688200304,0.007054917692626919,0.03101397150366579,1.57135167201876,2.7036999145481584,1.4375869940315187,0.7768372111331392,1.3366174872711425,0.27589972525725537,0.2893252777613948,0.7065708857268446
39.4,91766,"Rogers County, Oklahoma",Rogers,Oklahoma,0.7565219519357839,675.63,30303,150610.92631578946,5.5,15.9,74.9,0.9,11.9,1.1,0.0,4.4,7021,14.8,5889.0,521.0,693.0,0.1860912928565291,135.82286162544588,0.07650981845127826,0.007551816576945709,0.005677484035481551,0.0641740949807118,1.6341702037442505,2.8063934792080887,1.443941578616524,0.7733422135154593,1.3092608195551876,0.2634866877997991,0.27623242709689816,0.7598641851136925
35.5,642940,"Tulsa County, Oklahoma",Tulsa,Oklahoma,0.5839128287742761,570.25,29770,84296.0,5.9,21.1,69.3,9.9,5.1,3.3,0.0,12.3,37096,13.9,34394.0,1086.0,6103.0,0.13111021246150495,1127.470407715914,0.057697452328366566,0.009492332099418297,0.0016891156250972096,0.05349488288176191,2.0193449618461976,2.80141779784987,1.4289690920651408,0.7518230970283298,1.3010724475298516,0.27767855705853506,0.2081605240933096,0.7461587292093281
39.1,77679,"Wagoner County, Oklahoma",Wagoner,Oklahoma,0.7349840255591055,561.56,26675,150610.92631578946,6.2,18.2,75.4,3.5,8.9,1.2,0.1,5.9,6245,15.3,5159.0,338.0,602.0,0.1860912928565291,138.32716005413494,0.08039495874045752,0.007749842299720645,0.0043512403609727215,0.06641434621969902,1.6371585708656498,2.7708335835482747,1.4428383453028826,0.7771822651039683,1.313618158180941,0.2650767154261755,0.26057897916783973,0.7624760210250052
32.5,89385,"Benton County, Oregon",Benton,Oregon,0.27577790084712733,675.94,30516,150610.92631578946,5.8,29.6,86.2,1.1,0.5,6.6,0.3,7.3,5292,12.2,3231.0,1297.0,0.0,0.1860912928565291,132.23806846761545,0.059204564524249034,0.0,0.014510264585780612,0.03614700453096157,1.6298050145929819,2.8083598833037065,1.4164078860810128,0.7537642213459367,1.284209809779432,0.0,0.33488875481182506,0.7174757573372383
41.3,408062,"Clackamas County, Oregon",Clackamas,Oregon,0.41297146781661287,1870.32,38309,48833.0,3.9,22.9,87.7,1.1,0.9,4.0,0.2,8.4,25498,12.2,24569.0,4640.0,69.0,0.11967054026103877,218.17763805124258,0.062485602678024416,0.00016909195171322004,0.011370821100715087,0.060208987849885556,1.7134878275272176,2.8729633219466857,1.4507581037788357,0.7578408236377007,1.284209809779432,0.06957759926890184,0.31911525331672314,0.7550333460174222
41.8,181307,"Deschutes County, Oregon",Deschutes,Oregon,0.46360989072313485,3018.19,31790,150610.92631578946,5.1,20.2,92.6,0.6,0.4,1.0,0.0,7.8,14860,13.1,6289.0,1058.0,0.0,0.1860912928565291,60.07143354129462,0.08196043175387602,0.0,0.0058354062446568525,0.03468702256393851,1.5061450527536229,2.8198697766489564,1.452504973672294,0.7786825165301099,1.2933829440341844,0.0,0.27787047865908193,0.7145238050093212
47.2,108457,"Douglas County, Oregon",Douglas,Oregon,0.6461388987500234,5036.08,25507,150610.92631578946,7.3,9.4,92.3,0.6,1.0,0.9,0.1,5.6,12480,21.2,4631.0,2172.0,136.0,0.1860912928565291,21.535996251052406,0.1150686447163392,0.0012539531796011323,0.020026369897747493,0.04269894981421209,1.3593036926513227,2.7584552205229516,1.470260196073877,0.8055559314741108,1.3571679219254325,0.16265846414441287,0.3563324472866875,0.729527587047622
43.1,216527,"Jackson County, Oregon",Jackson,Oregon,0.49274195761339834,2783.55,27523,21089.0,6.0,16.7,89.1,0.6,1.1,1.3,0.3,12.5,19197,16.1,9783.0,3434.0,0.0,0.0973966295196442,77.788076377288,0.0886586892165873,0.0,0.01585945401728191,0.04518143233869217,1.5455793377451994,2.779518551451083,1.4569603300695029,0.7848237384519902,1.320330292909374,0.0,0.3407372982915597,0.7336619562285133
47.1,85904,"Josephine County, Oregon",Josephine,Oregon,0.6041965888689408,1639.67,21466,150610.92631578946,10.7,12.8,93.3,1.7,1.9,0.8,0.0,7.3,8082,20.1,2879.0,1013.0,27.0,0.1860912928565291,52.3910299023584,0.09408176569193519,0.00031430433972806854,0.011792233190538275,0.03351415533618923,1.485681425150672,2.711284632495613,1.469948402893593,0.7894971124753856,1.3499559759436597,0.09641115444741682,0.32144526832651704,0.7120702275711758
42.1,66443,"Klamath County, Oregon",Klamath,Oregon,0.6698462647916872,5941.05,24118,150610.92631578946,11.7,10.9,86.9,0.2,4.7,1.1,0.3,12.5,6974,19.3,3183.0,2271.0,49.0,0.1860912928565291,11.183713316669612,0.10496214800656202,0.0007374742260283251,0.03417967280225155,0.047905723703023644,1.27308852190478,2.743052558882101,1.4535440897598253,0.7981844651581969,1.3444842867378752,0.13615491933519858,0.3934717635485245,0.7379700566167996
39.4,369519,"Lane County, Oregon",Lane,Oregon,0.3497837978640271,4553.12,26418,27204.0,7.4,17.3,87.9,1.0,1.1,2.6,0.3,8.5,27193,16.5,16447.0,2886.0,179.0,0.07362003036379726,81.15731630178867,0.07359026193511024,0.0004844135213615538,0.007810153199158907,0.04450921332867863,1.5521467066358299,2.7681523818827602,1.443941578616524,0.7703392650070549,1.3235745090665967,0.11614563915674292,0.29555371296765404,0.7325630204742146
39.4,122849,"Linn County, Oregon",Linn,Oregon,0.5703094398746573,2290.13,26902,150610.92631578946,6.7,14.5,90.1,0.5,1.0,1.1,0.1,8.8,11378,18.2,7693.0,2340.0,28.0,0.1860912928565291,53.642806303572286,0.09261776652638605,0.00022792208320784052,0.019047774096655243,0.06262159236135419,1.4891935583673208,2.773182537604642,1.443941578616524,0.7882598936221229,1.3366174872711425,0.08229343537343903,0.3529525190899316,0.7580055939809403
36.4,336316,"Marion County, Oregon",Marion,Oregon,0.463146740719088,1182.33,25282,79770.0,5.2,14.8,78.9,1.4,0.7,2.1,0.7,26.2,23224,14.6,13777.0,9586.0,95.0,0.2371876449529609,284.4518873749292,0.06905410387849523,0.0002824724366369724,0.028502955553705443,0.04096445010050072,1.759547040606623,2.756012244257604,1.432551152419152,0.765453740042215,1.307480696100696,0.09166970140120456,0.38063041992365293,0.726508521938384
36.8,799766,"Multnomah County, Oregon",Multnomah,Oregon,0.17026682335136545,431.3,35865,147918.0,5.0,27.3,78.8,5.7,0.7,7.0,0.6,11.4,40248,13.0,40443.0,3748.0,150.0,0.18495159834251518,1854.3148620449801,0.050324719980594325,0.00018755485979649047,0.0046863707634483085,0.05056854129832976,2.122356559542523,2.8540861858265254,1.4341176535418658,0.7416143705386536,1.2923922207808318,0.07394823563204445,0.264902751658362,0.741972898844261
37.7,81823,"Polk County, Oregon",Polk,Oregon,0.47003350291599455,740.79,26827,150610.92631578946,6.5,17.4,90.0,0.4,2.3,1.7,0.5,13.7,6018,15.3,2864.0,1095.0,0.0,0.1860912928565291,110.4537048286289,0.07354900211431993,0.0,0.01338254525011305,0.03500238319298975,1.6007297951688086,2.7724084312745276,1.4375869940315187,0.77029606352741,1.313618158180941,0.0,0.32961175052152153,0.7151707791445792
35.4,76456,"Umatilla County, Oregon",Umatilla,Oregon,0.6181469000253651,3215.51,21693,150610.92631578946,9.9,8.2,88.2,0.7,2.4,0.3,0.2,26.4,5328,17.1,3874.0,3053.0,0.0,0.1860912928565291,23.777254619018443,0.06968714031599875,0.0,0.039931463848488016,0.05066966621324683,1.3728281341665045,2.714138225563034,1.4285660544033094,0.7661525728014281,1.328310516451139,0.0,0.404655383801738,0.7421211422167341
36.6,582779,"Washington County, Oregon",Washington,Oregon,0.30901601592678435,724.23,35786,133750.0,4.5,26.0,75.3,1.9,0.4,10.1,0.4,16.5,33402,10.3,53820.0,3205.0,211.0,0.22950380847628346,804.6877373210168,0.05731503708953137,0.0003620583445868846,0.0054995118218055215,0.09235061661453141,1.9523727540394287,2.853456890933296,1.4333363290164964,0.7513233007116208,1.262652149704574,0.10277022189434326,0.27433651584923685,0.7880322295292178
38.2,105035,"Yamhill County, Oregon",Yamhill,Oregon,0.47689372961663895,715.86,29037,150610.92631578946,3.9,18.4,87.6,0.6,1.7,1.7,0.3,15.7,8691,13.3,6739.0,4959.0,10.0,0.1860912928565291,146.7256167407035,0.0827438472889989,9.520635978483362e-05,0.047212833817298995,0.06415956585899939,1.6468369184878542,2.794442478755203,1.439482323755552,0.779423634906005,1.2953441380589512,0.046156326636261014,0.4168956737944752,0.7598469799093578
44.2,102180,"Adams County, Pennsylvania",Adams,Pennsylvania,0.6616900755964539,518.67,28404,150610.92631578946,6.1,12.2,92.4,1.0,0.1,0.4,0.0,7.0,8691,14.9,8115.0,1220.0,99.0,0.1860912928565291,197.00387529643126,0.08505578391074574,0.0009688784497944804,0.011939714229790566,0.07941867293012331,1.6960844673812605,2.788290059180602,1.4606367618724048,0.7815745066628278,1.3101427769275913,0.14960517661008355,0.32224302037089064,0.7762332870833709
40.6,1225365,"Allegheny County, Pennsylvania",Allegheny,Pennsylvania,0.39912999873868277,730.08,34440,84171.0,5.3,24.8,80.2,12.6,0.1,3.5,0.0,2.0,77638,13.7,47613.0,896.0,3718.0,0.0686905534269381,1678.3982577251807,0.06335908076369082,0.0030341979736649895,0.0007312107004851616,0.03885617754709821,2.1013069745224833,2.8425382296410877,1.4482802334991052,0.7588935938480221,1.299188168055162,0.2100211014241955,0.16574043098718644,0.7226799527494602
46.5,66486,"Armstrong County, Pennsylvania",Armstrong,Pennsylvania,0.7427414763742172,653.2,24805,150610.92631578946,5.7,10.4,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,0.8,5514,19.2,3738.0,289.0,779.0,0.1860912928565291,101.78505817513778,0.08293475318112084,0.011716752399001294,0.004346779773185332,0.05622236260265319,1.5876998469544252,2.7507677443357434,1.468065035406925,0.7796032764245292,1.3437860331521787,0.2910334987866746,0.26051943479136247,0.7498785124182213
44.9,167429,"Beaver County, Pennsylvania",Beaver,Pennsylvania,0.5763602206507042,434.71,29622,150610.92631578946,4.2,17.7,90.6,5.5,0.1,0.3,0.1,1.5,11931,15.3,9574.0,313.0,308.0,0.1860912928565291,385.15102022037684,0.07126005650156185,0.0018395857348488015,0.0018694491396353081,0.05718244748520268,1.8136901953953817,2.8000219620752245,1.4629336653339908,0.7678645469172691,1.313618158180941,0.18268688369063057,0.21354538214197621,0.7511493123151307
40.1,414812,"Berks County, Pennsylvania",Berks,Pennsylvania,0.5278234506869145,856.51,29321,77607.0,5.9,16.1,82.8,4.5,1.1,1.3,0.0,20.0,21203,13.9,37864.0,3488.0,518.0,0.18708957310781751,484.30491179320734,0.051114721849898265,0.0012487584737182146,0.008408628487121877,0.09127990511364184,1.8557176028311215,2.79716366274935,1.4464866748993248,0.7427704201087595,1.3010724475298516,0.1624456900461999,0.3001153995542111,0.7871137842409105
43.8,124650,"Blair County, Pennsylvania",Blair,Pennsylvania,0.7127246899415396,525.8,24821,150610.92631578946,4.9,13.1,95.6,2.0,0.0,0.7,0.2,1.2,9453,17.9,5582.0,802.0,357.0,0.1860912928565291,237.0673259794599,0.07583634175691938,0.0028640192539109506,0.006434015242679503,0.04478138788608103,1.7277749379640717,2.7509451259682436,1.4593095045199675,0.7726587684294928,1.3343977564248934,0.20679790601539794,0.28373757851903275,0.7330097560090116
43.7,626399,"Bucks County, Pennsylvania",Bucks,Pennsylvania,0.47738144683224076,604.31,40787,75975.0,3.7,24.0,88.0,3.5,0.1,4.9,0.0,5.2,35301,11.8,36028.0,946.0,66.0,0.12128850780413124,1036.5524316989624,0.05635545395187413,0.00010536415288019298,0.0015102195246160994,0.05751605606011504,2.002438227097269,2.8910271905109566,1.4589759860344365,0.7500558372096563,1.2799358418839835,0.05019281579886764,0.2022807367412967,0.7515863946673421
43.3,186847,"Butler County, Pennsylvania",Butler,Pennsylvania,0.6637203696263559,788.6,35858,150610.92631578946,3.6,22.8,95.8,1.2,0.1,1.3,0.0,1.4,14179,13.1,12978.0,568.0,633.0,0.1860912928565291,236.93507481612986,0.07588561764438284,0.0033877985731641394,0.0030399203626496544,0.06945789870856904,1.727678527534163,2.854030475919302,1.4576350061088457,0.7727089585068905,1.2933829440341844,0.21622854320468932,0.24012662987394345,0.7659001667151476
45.1,134732,"Cambria County, Pennsylvania",Cambria,Pennsylvania,0.669996194824962,688.35,24592,150610.92631578946,7.7,13.5,93.6,2.4,0.0,0.4,0.1,1.6,11223,17.7,5095.0,311.0,702.0,0.1860912928565291,195.7318224740321,0.08329869667191164,0.005210343496719413,0.002308286079030965,0.03781581213074845,1.6949861114490217,2.7483964886547962,1.4635840036535779,0.7799447168741123,1.3328992593478532,0.2411349478345045,0.22491525125423711,0.7207212766054621
46.2,63594,"Carbon County, Pennsylvania",Carbon,Pennsylvania,0.6513413956074506,381.46,26306,150610.92631578946,6.0,11.3,78.93400267737621,10.227978580990621,1.0864792503346754,3.3942436412315926,0.161579651941097,4.4,5929,16.9,4546.0,547.0,45.0,0.1860912928565291,166.71210611859698,0.09323206591816838,0.0007076139258420605,0.008601440387457936,0.07148473126395571,1.668002563708209,2.7669765694146014,1.4671151356284058,0.788781163317213,1.326748699078527,0.1341496666028526,0.30152287643641834,0.768106302972442
31.7,161464,"Centre County, Pennsylvania",Centre,Pennsylvania,0.4632295004464989,1109.92,31158,17643.0,4.8,26.5,88.0,3.7,0.1,5.4,0.0,2.9,8231,9.6,4445.0,441.0,297.0,0.1092689392062627,145.47354764307337,0.05097730763513848,0.0018394193132834564,0.0027312589803299807,0.02752935638904028,1.6454261800715886,2.814212950795893,1.4128821103954876,0.7425704955126612,1.2537967024973569,0.18268206444287693,0.2341614209536665,0.6981996163029035
40.3,516312,"Chester County, Pennsylvania",Chester,Pennsylvania,0.4319717261904762,750.51,46699,57247.0,4.7,31.2,85.3,5.8,0.1,5.0,0.0,7.3,26866,9.1,30670.0,4396.0,156.0,0.11087675668975348,687.9481952272455,0.05203442879499218,0.00030214289034537255,0.008514231704860627,0.05940206696726011,1.9220096930514803,2.930425994324261,1.4472065005422272,0.7440961871307616,1.2471082126890045,0.09465301143415,0.3008898302838146,0.7540152953430769
44.8,80596,"Clearfield County, Pennsylvania",Clearfield,Pennsylvania,0.7274955501736162,1144.72,22804,3224.0,8.0,8.8,94.8,3.2,0.6,0.5,0.0,2.4,6899,19.4,3477.0,617.0,606.0,0.04000198521018413,70.40673701865958,0.08559978162687974,0.007518983572385726,0.007655466772544543,0.04314109881383692,1.530246594797035,2.727728260634007,1.4626075179111235,0.7820729512905519,1.3451792917779077,0.26321943914316537,0.29432355471351185,0.7302795180083834
40.6,66420,"Columbia County, Pennsylvania",Columbia,Pennsylvania,0.6378064333286099,483.11,25362,150610.92631578946,4.7,13.7,94.4,2.2,0.1,1.2,0.0,2.7,4605,12.2,5671.0,566.0,76.0,0.1860912928565291,137.48421684502495,0.06933152664859982,0.0011442336645588677,0.008521529659741041,0.0853809093646492,1.6361581666578193,2.756883091722352,1.4482802334991052,0.7657607042223152,1.284209809779432,0.1579856826988818,0.30094302920185784,0.7818727506030372
42.7,86257,"Crawford County, Pennsylvania",Crawford,Pennsylvania,0.666462178598101,1012.3,24778,150610.92631578946,5.9,12.6,95.8,1.7,0.0,0.4,0.1,1.2,6157,16.6,7412.0,848.0,235.0,0.1860912928565291,85.20893015904376,0.07137971411015917,0.002724416569090045,0.009831086172716417,0.08592925791529962,1.5597267165889503,2.7504681791935175,1.4556024821896207,0.7679933869521359,1.324374496069877,0.2040224344333842,0.3098833814613115,0.7823734535401164
40.2,248506,"Cumberland County, Pennsylvania",Cumberland,Pennsylvania,0.5679798054548295,545.46,33912,22654.0,4.1,22.8,87.8,4.1,0.1,4.4,0.0,3.7,18802,11.5,10636.0,1057.0,127.0,0.09116077680216976,455.589777435559,0.07566014502667943,0.0005110540590569242,0.004253418428528889,0.042799771434090125,1.8444096979232272,2.8381499711629905,1.446846990608697,0.7724790623776466,1.2766439281750919,0.11864790960344984,0.2592603613384294,0.729699661811272
39.6,273707,"Dauphin County, Pennsylvania",Dauphin,Pennsylvania,0.46505746072498316,525.05,32143,30637.0,5.0,20.2,70.8,19.3,0.3,4.4,0.0,8.9,16584,12.4,10600.0,776.0,340.0,0.11193356399361361,521.2970193314923,0.06059033930443869,0.0012422042549149273,0.0028351485347470106,0.038727544417935966,1.8694270572060543,2.8229854570289614,1.444672874961626,0.7555102111546491,1.2862997004960988,0.1621760910429878,0.23623406394673147,0.7224403528555029
39.0,563402,"Delaware County, Pennsylvania",Delaware,Pennsylvania,0.37182243964063244,183.84,36333,65221.0,6.3,22.1,69.2,21.3,0.2,5.8,0.0,3.7,27000,11.6,21150.0,738.0,159.0,0.11576281234358415,3064.63228894691,0.047923152562468714,0.0002822141206456491,0.0013098995033741449,0.037539802840600496,2.231710400049908,2.8577887739154484,1.4424689075546286,0.7379969007392903,1.277749733135526,0.09162929486616855,0.1949010740622858,0.7201935022303705
39.2,276207,"Erie County, Pennsylvania",Erie,Pennsylvania,0.48568471607952846,799.15,25727,18313.0,5.8,18.4,87.5,7.3,0.2,1.8,0.1,4.1,19279,15.9,22293.0,542.0,372.0,0.06630172298312498,345.62597760120127,0.06979909995039951,0.0013468159749752903,0.001962296393646794,0.08071120572614018,1.794157800794694,2.7608252269383793,1.443206933659511,0.7662755742754382,1.3186808896582096,0.16633412141438408,0.21613784031002242,0.7774874428950843
44.8,132733,"Fayette County, Pennsylvania",Fayette,Pennsylvania,0.6433314114605613,790.34,24029,150610.92631578946,8.9,11.5,92.5,4.0,0.0,0.2,0.0,1.1,9427,19.1,5548.0,140.0,1057.0,0.1860912928565291,167.94417592428573,0.07102227780582071,0.007963355005914129,0.0010547490074058448,0.041798196379197336,1.6692312044277047,2.7420386355498687,1.4626075179111235,0.7676079423401019,1.343084498797998,0.266750638395593,0.1838658359785716,0.7279738083888212
41.8,153851,"Franklin County, Pennsylvania",Franklin,Pennsylvania,0.7137141300139106,772.22,30949,150610.92631578946,4.9,13.1,92.8,4.2,0.3,1.1,0.0,5.5,12746,14.8,11313.0,2162.0,99.0,0.1860912928565291,199.23208412110537,0.08284639033870433,0.0006434797303884927,0.01405255734444365,0.07353218373621231,1.6979931261965264,2.8123195254459405,1.452504973672294,0.7795201737327965,1.3092608195551876,0.1295716338348623,0.33279307193270485,0.7702784474301572
39.7,86364,"Indiana County, Pennsylvania",Indiana,Pennsylvania,0.6589356632247816,827.03,24215,150610.92631578946,10.1,12.7,94.8,2.6,0.3,1.1,0.1,1.3,5713,16.8,2974.0,811.0,1289.0,0.1860912928565291,104.42668343349092,0.06615024778843036,0.014925200314946043,0.009390486776897782,0.03443564448149692,1.5917730538140442,2.744153793491224,1.4450372774419329,0.7621722764588194,1.325961542416932,0.30673780464718825,0.3070018331194278,0.7140042905923888
41.7,211321,"Lackawanna County, Pennsylvania",Lackawanna,Pennsylvania,0.4676770801113517,459.08,27126,17395.0,4.8,16.8,91.7,2.8,0.1,2.5,0.0,7.1,13648,16.1,9810.0,102.0,238.0,0.08231552945518902,460.3141064738172,0.06458421075046966,0.0011262486927470531,0.00048267801117730843,0.04642226754558231,1.8463134286353071,2.7754830264932724,1.4521571097850785,0.7603483987244569,1.320330292909374,0.15718153058924023,0.1459783631168099,0.7356523642000462
38.2,538500,"Lancaster County, Pennsylvania",Lancaster,Pennsylvania,0.5719914396628952,943.81,29740,80731.0,3.9,16.2,89.5,4.4,0.1,2.0,0.0,10.2,30149,13.1,43609.0,5042.0,152.0,0.14991829155060352,570.5597524925568,0.05598700092850511,0.00028226555246053855,0.009363045496750232,0.08098235840297122,1.8863840397780596,2.8011353636221106,1.439482323755552,0.7495640005081566,1.2933829440341844,0.09163734263272005,0.3068183665854258,0.7777482490159635
45.0,87294,"Lawrence County, Pennsylvania",Lawrence,Pennsylvania,0.6239540647314308,358.18,27772,150610.92631578946,5.6,14.4,93.3,4.7,0.1,0.4,0.0,1.4,6433,17.4,6401.0,1050.0,100.0,0.1860912928565291,243.71545033223518,0.07369349554379453,0.0011455541045203566,0.012028318097463743,0.07332691823034802,1.732560090515186,2.782022996902883,1.4632591596632238,0.7704472612870464,1.330622689979045,0.1580442735744938,0.3227180407301821,0.7700631531804621
41.2,138863,"Lebanon County, Pennsylvania",Lebanon,Pennsylvania,0.6552672002587113,361.83,27449,16883.0,6.2,13.4,87.1,2.6,0.1,1.5,0.0,12.7,9379,14.1,9706.0,1023.0,225.0,0.12158026256094136,383.77967553823623,0.06754138971504288,0.001620302024297329,0.0073669732038051895,0.06989622865702166,1.8130433871641947,2.7787703275861872,1.450406447299114,0.7637601577061384,1.3029324823685458,0.17596833312752558,0.2919682757264999,0.7663821383864632
39.0,363147,"Lehigh County, Pennsylvania",Lehigh,Pennsylvania,0.4577217643003112,345.17,32424,80867.0,6.2,18.2,78.9,7.3,0.1,3.2,0.0,23.3,20040,14.2,27305.0,1372.0,127.0,0.22268392689461844,1052.0815829880928,0.05518426422357888,0.00034972063654663266,0.0037780843570234643,0.07518993685752602,2.0054181528792965,2.8254437073982657,1.4424689075546286,0.7484822844476017,1.3038536119923916,0.10120315319922629,0.2524362988284116,0.7719976387805323
43.1,316383,"Luzerne County, Pennsylvania",Luzerne,Pennsylvania,0.5829474822755458,890.33,26893,33362.0,7.0,14.7,90.2,4.4,0.1,1.2,0.0,10.7,23637,16.2,18718.0,857.0,248.0,0.10544814354753573,355.35475610167015,0.07471008240012895,0.0007838600683348979,0.0027087422522701914,0.05916247080279282,1.7991451948327049,2.773089747473539,1.4569603300695029,0.7715035371602651,1.3211480906613249,0.1391294973638751,0.23370286186975192,0.753710612477361
40.6,115248,"Lycoming County, Pennsylvania",Lycoming,Pennsylvania,0.7045782655987343,1228.59,25222,150610.92631578946,6.3,13.8,92.4,4.5,0.0,0.6,0.0,1.9,8995,15.8,7625.0,860.0,659.0,0.1860912928565291,93.80509364393329,0.07804907677356657,0.005718103567957795,0.007462168540885742,0.0661616687491323,1.5747899775170697,2.755357479610345,1.4482802334991052,0.7748841489144912,1.3178491739730698,0.2466576341281963,0.2927544944064547,0.7621854344796619
45.1,112913,"Mercer County, Pennsylvania",Mercer,Pennsylvania,0.6030319830239538,672.58,26486,150610.92631578946,5.2,12.7,91.4,5.7,0.1,0.8,0.0,1.4,9503,17.2,7861.0,407.0,265.0,0.1860912928565291,167.88040084450918,0.08416214253451773,0.002346939679222056,0.0036045450922391575,0.06961997289948899,1.6691678062488655,2.768864081044933,1.4635840036535779,0.7807494344049823,1.3290852695823179,0.19582093965894154,0.2497509346386108,0.7660786957241403
41.9,166098,"Monroe County, Pennsylvania",Monroe,Pennsylvania,0.47863860534464964,608.29,28115,25954.0,7.1,16.2,75.1,13.9,0.2,2.1,0.1,15.4,10592,14.9,7853.0,197.0,155.0,0.15625714939373142,273.05725887323484,0.06376958181314646,0.000933184023889511,0.0011860467916531205,0.04727931702970536,1.7523682368250382,2.7854400054158965,1.4528520893749945,0.7593838504243863,1.3101427769275913,0.14773333673920935,0.18981215094993892,0.7369993747820265
41.4,821725,"Montgomery County, Pennsylvania",Montgomery,Pennsylvania,0.3743636225606011,483.04,43842,108065.0,4.9,27.5,79.7,8.9,0.1,7.4,0.0,5.0,43071,10.4,50886.0,942.0,199.0,0.13150993337187014,1701.1531136137794,0.05241534576652773,0.00024217347652803552,0.0011463689190422586,0.061925826766862396,2.10413858525455,2.9119843444530082,1.4511089947702167,0.7446391150921103,1.2638727025115426,0.08492328300882479,0.1880803983991413,0.7571591610554687
41.6,302294,"Northampton County, Pennsylvania",Northampton,Pennsylvania,0.49983625861384207,369.67,31852,41524.0,4.6,18.8,87.0,5.3,0.2,2.8,0.0,12.9,18717,12.4,20989.0,1614.0,84.0,0.13736296453121796,817.7401466172532,0.06191654482060511,0.0002778751811150734,0.00533917312285391,0.06943240686219376,1.9555167127186948,2.8204192534557646,1.451808494300666,0.7571478113729803,1.2862997004960988,0.0909455619745908,0.2725805603436709,0.7658720526560909
44.7,92541,"Northumberland County, Pennsylvania",Northumberland,Pennsylvania,0.6943094314892687,458.37,25018,150610.92631578946,3.8,11.7,94.8,2.7,0.1,0.5,0.0,3.4,7654,16.5,7004.0,291.0,263.0,0.1860912928565291,201.89148504483276,0.08270928561394408,0.002841983553235863,0.0031445521444548904,0.07568537188921667,1.700246150565527,2.7531207445945047,1.4622807146220167,0.7793910726648287,1.3235745090665967,0.206368016430307,0.24202531808104116,0.7725048147732528
34.1,1567872,"Philadelphia County, Pennsylvania",Philadelphia,Pennsylvania,0.15367896544950688,134.1,24685,339548.0,9.6,16.9,40.4,42.2,0.4,7.1,0.0,14.4,56343,15.8,44313.0,1697.0,1092.0,0.21656614825700057,11691.812080536913,0.03593596926279696,0.0006964854273818271,0.0010823587639807331,0.028263149032574087,2.55145658363735,2.7494340900607455,1.4232311414645247,0.7170557724414379,1.3178491739730698,0.13338281154543868,0.1851695023191388,0.700038708423416
44.4,143573,"Schuylkill County, Pennsylvania",Schuylkill,Pennsylvania,0.6998838855397732,778.63,25430,150610.92631578946,5.6,9.7,93.3,3.0,0.2,0.6,0.0,4.0,12382,19.1,11541.0,1166.0,438.0,0.1860912928565291,184.39181639546382,0.08624184212909113,0.003050712877769497,0.008121304144929757,0.08038419479985791,1.6849001317392223,2.7576213704379464,1.461296341560167,0.7826575921272393,1.343084498797998,0.2103251725389056,0.29796314892575865,0.7771718589193864
45.7,75061,"Somerset County, Pennsylvania",Somerset,Pennsylvania,0.7653537584211556,1074.37,23227,150610.92631578946,6.0,10.8,95.5,2.7,0.1,0.5,0.0,1.4,6781,19.0,4734.0,477.0,473.0,0.1860912928565291,69.86513026238633,0.09033985691637468,0.006301541412984106,0.006354831403791583,0.06306870412064854,1.529065351399119,2.7327462813193817,1.4655195625349433,0.7862993919744997,1.3423796509621049,0.2524828367901979,0.2829904074414929,0.7585450711613153
